start,end,transcription,source,lang
754.632,755.102,anɨ ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
755.102,755.572,miniginneːger ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
755.572,756.043,daː ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
756.043,756.513,kɨrdʲagastar ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
756.513,756.9830000000002,barɨlara ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
756.9830000000002,757.453,da ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
757.453,757.924,ogolor ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
757.924,758.3939999999999,da ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
758.3939999999999,758.8639999999998,eʃʲo ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
758.8639999999998,759.334,ginini ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
759.334,759.805,uʒe ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
759.805,760.275,biler ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
760.275,760.745,etilere ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
760.745,761.069,anɨ ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
761.069,761.393,da ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
761.393,761.7180000000002,bile ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
761.7180000000002,762.0419999999998,hɨtallar ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
762.0419999999998,762.3660000000001,bu͡o ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
762.3660000000001,762.69,gini ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
762.69,763.173,bu ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
763.173,763.6569999999998,kimi ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
763.6569999999998,764.14,radʲionnan ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
764.14,764.6239999999998,ɨːtagɨt ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
764.6239999999998,765.107,eːt ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
765.107,765.59,iti ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
765.59,766.557,kimneri ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
766.557,767.3489999999998,iti ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
767.3489999999998,768.1410000000002,gini ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
768.1410000000002,768.934,rʲedaktardaːn ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
768.934,769.7260000000001,oŋoron ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
769.7260000000001,770.518,iti ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
770.518,771.31,eː ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
771.31,772.102,bütte ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
772.102,772.8939999999999,œstœrü ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
772.8939999999999,773.686,oŋoroːt͡ʃt͡ʃu ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
773.686,774.4789999999998,ete ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
774.4789999999998,775.2710000000002,kepsiːr ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
775.2710000000002,777.9752813894211,ete ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
777.9752813894211,778.2361875929474,ol ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
778.2361875929474,778.4970937964737,ihin ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
778.4970937964737,778.758,bu ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
778.758,779.6560000000002,haka ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
779.6560000000002,780.554,aradʲivata ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
780.554,781.452,aradʲivata ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
781.452,782.35,kajtak ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
782.35,783.2489999999998,bu͡olbuta ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
783.2489999999998,784.1469999999998,kajtak ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
784.1469999999998,785.045,tœrüttemmite ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
785.045,785.607,ol ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
785.607,786.168,tœrütteneriger ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
786.168,786.73,iti ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
786.73,787.291,mark ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
787.291,787.8530000000002,pavlavʲit͡ʃʲ ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
787.8530000000002,788.415,xarlampʲijev ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
788.415,788.9760000000001,iti ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
788.9760000000001,789.538,gini ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
789.538,790.0989999999998,oŋoruːtunan ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
790.0989999999998,790.6610000000002,iti ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
790.6610000000002,791.2230000000002,anɨga ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
791.2230000000002,791.784,di͡eri ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
791.784,792.346,bihigi ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
792.346,792.9069999999998,üleliː ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
792.9069999999998,793.4689999999998,olorobut ,PoNA_AkPG_1994_MPXarlampiev_nar.wav,dlg
0.016,0.4406666666666667, büten ,KiPP_2009_Story_nar.wav,dlg
0.4406666666666667,0.8653333333333334,erer ,KiPP_2009_Story_nar.wav,dlg
0.8653333333333334,1.29,bu͡olla ,KiPP_2009_Story_nar.wav,dlg
1.29,1.7379090909090908,bihigi ,KiPP_2009_Story_nar.wav,dlg
1.7379090909090908,2.1858181818181817,baːrbɨt ,KiPP_2009_Story_nar.wav,dlg
2.1858181818181817,2.6337272727272727,turkarɨ ,KiPP_2009_Story_nar.wav,dlg
2.6337272727272727,3.0816363636363637,baːr ,KiPP_2009_Story_nar.wav,dlg
3.0816363636363637,3.5295454545454543,anɨ ,KiPP_2009_Story_nar.wav,dlg
3.5295454545454543,3.9774545454545462,bihigi ,KiPP_2009_Story_nar.wav,dlg
3.9774545454545462,4.425363636363637,büttekpitine ,KiPP_2009_Story_nar.wav,dlg
4.425363636363637,4.8732727272727265,emi͡e ,KiPP_2009_Story_nar.wav,dlg
4.8732727272727265,5.3211818181818185,atɨn ,KiPP_2009_Story_nar.wav,dlg
5.3211818181818185,5.769090909090909,bu͡olu͡oktara ,KiPP_2009_Story_nar.wav,dlg
5.769090909090909,6.2170000000000005,giniler ,KiPP_2009_Story_nar.wav,dlg
6.2170000000000005,6.7106666666666674,bihigi ,KiPP_2009_Story_nar.wav,dlg
6.7106666666666674,7.2043333333333335,anɨ ,KiPP_2009_Story_nar.wav,dlg
7.2043333333333335,7.697999999999999,onuga ,KiPP_2009_Story_nar.wav,dlg
7.697999999999999,8.191666666666666,oloro ,KiPP_2009_Story_nar.wav,dlg
8.191666666666666,8.685333333333332,hatɨːbɨt ,KiPP_2009_Story_nar.wav,dlg
8.685333333333332,9.232332430847073,daːgɨnɨ ,KiPP_2009_Story_nar.wav,dlg
9.232332430847073,9.594875,anɨ ,KiPP_2009_Story_nar.wav,dlg
9.594875,10.01075,maladʲostarɨŋ ,KiPP_2009_Story_nar.wav,dlg
10.01075,10.426625,isti͡ektere ,KiPP_2009_Story_nar.wav,dlg
10.426625,10.8425,bu͡o ,KiPP_2009_Story_nar.wav,dlg
10.8425,11.258375,atɨn ,KiPP_2009_Story_nar.wav,dlg
11.258375,11.67425,hirge ,KiPP_2009_Story_nar.wav,dlg
11.67425,12.090125,baran ,KiPP_2009_Story_nar.wav,dlg
12.090125,12.539332821407845,iheller ,KiPP_2009_Story_nar.wav,dlg
12.539332821407845,13.445,tuspa ,KiPP_2009_Story_nar.wav,dlg
13.445,14.317335338882062,bu͡olallar ,KiPP_2009_Story_nar.wav,dlg
14.317335338882062,16.803,abɨt͡ʃajdar ,KiPP_2009_Story_nar.wav,dlg
16.803,17.183555555555557,tak ,KiPP_2009_Story_nar.wav,dlg
17.183555555555557,17.564111111111117,da ,KiPP_2009_Story_nar.wav,dlg
17.564111111111117,17.944666666666667,bihigi ,KiPP_2009_Story_nar.wav,dlg
17.944666666666667,18.325222222222227,ol ,KiPP_2009_Story_nar.wav,dlg
18.325222222222227,18.705777777777786,starajdar ,KiPP_2009_Story_nar.wav,dlg
18.705777777777786,19.086333333333336,abɨt͡ʃajdarɨnan ,KiPP_2009_Story_nar.wav,dlg
19.086333333333336,19.466888888888892,oloror ,KiPP_2009_Story_nar.wav,dlg
19.466888888888892,19.847444444444445,etibit ,KiPP_2009_Story_nar.wav,dlg
19.847444444444445,21.112912907876265,munna ,KiPP_2009_Story_nar.wav,dlg
21.112912907876265,21.371956453938136,ɨ͡aldʲɨt ,KiPP_2009_Story_nar.wav,dlg
21.371956453938136,21.631,kelerin ,KiPP_2009_Story_nar.wav,dlg
21.631,22.332500000000003,tohujarga ,KiPP_2009_Story_nar.wav,dlg
22.332500000000003,23.034000000000002,ɨraːktan ,KiPP_2009_Story_nar.wav,dlg
23.034000000000002,23.7355,ɨ͡aldʲɨt ,KiPP_2009_Story_nar.wav,dlg
23.7355,24.436999999999998,kelerger ,KiPP_2009_Story_nar.wav,dlg
24.436999999999998,25.1385,ütü͡œ ,KiPP_2009_Story_nar.wav,dlg
25.1385,25.84,asta ,KiPP_2009_Story_nar.wav,dlg
25.84,26.5415,ahatɨ͡akka ,KiPP_2009_Story_nar.wav,dlg
26.5415,27.243000000000002,üt͡ʃügej ,KiPP_2009_Story_nar.wav,dlg
27.243000000000002,27.9445,ahɨ ,KiPP_2009_Story_nar.wav,dlg
27.9445,28.646,ahatɨ͡akka ,KiPP_2009_Story_nar.wav,dlg
28.646,29.3475,di͡et͡ʃt͡ʃi ,KiPP_2009_Story_nar.wav,dlg
29.3475,30.806053219859876,etibit ,KiPP_2009_Story_nar.wav,dlg
30.806053219859876,30.9832,onton ,KiPP_2009_Story_nar.wav,dlg
30.9832,31.9174,ɨ͡aldʲɨttar ,KiPP_2009_Story_nar.wav,dlg
31.9174,32.8516,kellekterine ,KiPP_2009_Story_nar.wav,dlg
32.8516,33.7858,aragiːnnan ,KiPP_2009_Story_nar.wav,dlg
33.7858,34.4793134068633,iherdebit ,KiPP_2009_Story_nar.wav,dlg
34.4793134068633,35.177,agɨjaktɨk ,KiPP_2009_Story_nar.wav,dlg
35.177,35.634,giniler ,KiPP_2009_Story_nar.wav,dlg
35.634,36.091,kœrdük ,KiPP_2009_Story_nar.wav,dlg
36.091,36.548,iti ,KiPP_2009_Story_nar.wav,dlg
36.548,37.005,ispeppit ,KiPP_2009_Story_nar.wav,dlg
37.005,37.665916618093135,bihigi ,KiPP_2009_Story_nar.wav,dlg
37.665916618093135,37.9624,üs ,KiPP_2009_Story_nar.wav,dlg
37.9624,38.4628,ürümkeni ,KiPP_2009_Story_nar.wav,dlg
38.4628,38.9632,iherdi͡eppit ,KiPP_2009_Story_nar.wav,dlg
38.9632,39.4636,büterebit ,KiPP_2009_Story_nar.wav,dlg
39.4636,40.09732978944108,bu͡o ,KiPP_2009_Story_nar.wav,dlg
40.09732978944108,40.673,urukku ,KiPP_2009_Story_nar.wav,dlg
40.673,41.495332549704116,kihi ,KiPP_2009_Story_nar.wav,dlg
41.495332549704116,42.126999999999995,itirikke ,KiPP_2009_Story_nar.wav,dlg
42.126999999999995,42.872,di͡eri ,KiPP_2009_Story_nar.wav,dlg
42.872,43.617,nʲelzʲa ,KiPP_2009_Story_nar.wav,dlg
43.617,44.4086664630142,tak ,KiPP_2009_Story_nar.wav,dlg
44.4086664630142,45.96575134190303,kuhagan ,KiPP_2009_Story_nar.wav,dlg
64.306,64.6325, kün ,KiPP_2009_Story_nar.wav,dlg
64.6325,64.959,aːjɨ ,KiPP_2009_Story_nar.wav,dlg
64.959,65.2855,iheller ,KiPP_2009_Story_nar.wav,dlg
65.2855,65.612,heː ,KiPP_2009_Story_nar.wav,dlg
67.028,67.42883333333334, kün ,KiPP_2009_Story_nar.wav,dlg
67.42883333333334,67.82966666666667,aːjɨ ,KiPP_2009_Story_nar.wav,dlg
67.82966666666667,68.2305,iheller ,KiPP_2009_Story_nar.wav,dlg
68.2305,68.63133333333333,atɨn ,KiPP_2009_Story_nar.wav,dlg
68.63133333333333,69.03216666666667,hirten ,KiPP_2009_Story_nar.wav,dlg
69.03216666666667,69.43299999999999,aragiːnɨ ,KiPP_2009_Story_nar.wav,dlg
69.43299999999999,69.83383333333333,egelineegeline ,KiPP_2009_Story_nar.wav,dlg
69.83383333333333,70.23466666666667,bihi͡eke ,KiPP_2009_Story_nar.wav,dlg
70.23466666666667,70.6355,hu͡ok ,KiPP_2009_Story_nar.wav,dlg
70.6355,71.03633333333333,bu ,KiPP_2009_Story_nar.wav,dlg
71.03633333333333,71.43716666666666,dojduga ,KiPP_2009_Story_nar.wav,dlg
71.43716666666666,71.83800000000002,aragiː ,KiPP_2009_Story_nar.wav,dlg
71.83800000000002,72.5165,bihigi ,KiPP_2009_Story_nar.wav,dlg
72.5165,73.195,kɨrdʲagastar ,KiPP_2009_Story_nar.wav,dlg
73.195,73.8735,baːrbɨtɨna ,KiPP_2009_Story_nar.wav,dlg
73.8735,74.55199999999998,aragiːnɨ ,KiPP_2009_Story_nar.wav,dlg
74.55199999999998,75.2305,egelterbeppit ,KiPP_2009_Story_nar.wav,dlg
75.2305,76.13181730595106,bu͡o ,KiPP_2009_Story_nar.wav,dlg
76.13181730595106,76.45687500000003,ogolor ,KiPP_2009_Story_nar.wav,dlg
76.45687500000003,77.00475,ajɨlɨː ,KiPP_2009_Story_nar.wav,dlg
77.00475,77.552625,ahaːbattar ,KiPP_2009_Story_nar.wav,dlg
77.552625,78.10050000000003,üt͡ʃügej ,KiPP_2009_Story_nar.wav,dlg
78.10050000000003,78.648375,dʒon ,KiPP_2009_Story_nar.wav,dlg
78.648375,79.19625,bu͡olu͡oktarɨn ,KiPP_2009_Story_nar.wav,dlg
79.19625,79.744125,kihi ,KiPP_2009_Story_nar.wav,dlg
79.744125,80.40533246704615,bu͡olu͡oktarɨn ,KiPP_2009_Story_nar.wav,dlg
80.40533246704615,81.295,praːznʲikka ,KiPP_2009_Story_nar.wav,dlg
81.295,82.29799999999999,ere ,KiPP_2009_Story_nar.wav,dlg
82.29799999999999,83.57432535187044,egeltereːt͡ʃt͡ʃibit ,KiPP_2009_Story_nar.wav,dlg
83.57432535187044,83.93536363636362,anɨ ,KiPP_2009_Story_nar.wav,dlg
83.93536363636362,84.56972727272728,iti ,KiPP_2009_Story_nar.wav,dlg
84.56972727272728,85.20409090909091,ontonmantan ,KiPP_2009_Story_nar.wav,dlg
85.20409090909091,85.83845454545455,egeleller ,KiPP_2009_Story_nar.wav,dlg
85.83845454545455,86.47281818181818,ürüŋ kajattan ,KiPP_2009_Story_nar.wav,dlg
86.47281818181818,87.10718181818181,egeleller ,KiPP_2009_Story_nar.wav,dlg
87.10718181818181,87.74154545454546,ɨrɨbnajtan ,KiPP_2009_Story_nar.wav,dlg
87.74154545454546,88.3759090909091,egeleller ,KiPP_2009_Story_nar.wav,dlg
88.3759090909091,89.01027272727272,nosku͡otan ,KiPP_2009_Story_nar.wav,dlg
89.01027272727272,89.64463636363638,egelen ,KiPP_2009_Story_nar.wav,dlg
89.64463636363638,89.71821342412342,keleller ,KiPP_2009_Story_nar.wav,dlg
89.71821342412342,91.046,onuga ,KiPP_2009_Story_nar.wav,dlg
91.046,91.81299999999999,itireller ,KiPP_2009_Story_nar.wav,dlg
91.81299999999999,92.58,iti ,KiPP_2009_Story_nar.wav,dlg
92.58,93.5185,bu ,KiPP_2009_Story_nar.wav,dlg
93.5185,94.45700000000001,dojduga ,KiPP_2009_Story_nar.wav,dlg
94.45700000000001,95.3955,aragiː ,KiPP_2009_Story_nar.wav,dlg
95.3955,96.68732594894131,hu͡ok ,KiPP_2009_Story_nar.wav,dlg
96.68732594894131,98.2685,iherpeppit ,KiPP_2009_Story_nar.wav,dlg
98.2685,100.60965669698857,aragini ,KiPP_2009_Story_nar.wav,dlg
103.1446127283428,105.0895, vsʲo ravno ,KiPP_2009_Story_nar.wav,dlg
105.0895,106.921,barɨ͡aktara ,KiPP_2009_Story_nar.wav,dlg
106.921,107.7295,nʲemnoʒko ,KiPP_2009_Story_nar.wav,dlg
107.7295,108.538,kolot͡ʃuk ,KiPP_2009_Story_nar.wav,dlg
108.538,109.3465,bu͡olu͡oktara ,KiPP_2009_Story_nar.wav,dlg
109.3465,110.155,onnoːgor ,KiPP_2009_Story_nar.wav,dlg
110.155,110.9635,smʲelajdɨk ,KiPP_2009_Story_nar.wav,dlg
110.9635,111.772,barɨ͡aktara ,KiPP_2009_Story_nar.wav,dlg
111.772,112.7335,aragiː ,KiPP_2009_Story_nar.wav,dlg
112.7335,113.695,hu͡ok ,KiPP_2009_Story_nar.wav,dlg
113.695,114.6565,bu͡o ,KiPP_2009_Story_nar.wav,dlg
114.6565,115.618,barɨ͡aktarɨn ,KiPP_2009_Story_nar.wav,dlg
115.618,116.3818,kata ,KiPP_2009_Story_nar.wav,dlg
116.3818,117.1456,bu͡o ,KiPP_2009_Story_nar.wav,dlg
117.1456,117.9094,kallaːmmɨt ,KiPP_2009_Story_nar.wav,dlg
117.9094,118.6732,kuhagan ,KiPP_2009_Story_nar.wav,dlg
118.6732,121.17092043370985,mʲenʲajdemmit ,KiPP_2009_Story_nar.wav,dlg
125.93199750047516,126.87757142857143, aragiːnan ,KiPP_2009_Story_nar.wav,dlg
126.87757142857143,127.66314285714287,tabanɨ ,KiPP_2009_Story_nar.wav,dlg
127.66314285714287,128.4487142857143,ahappattar ,KiPP_2009_Story_nar.wav,dlg
128.4487142857143,129.2342857142857,hirten ,KiPP_2009_Story_nar.wav,dlg
129.2342857142857,130.01985714285715,ere ,KiPP_2009_Story_nar.wav,dlg
130.01985714285715,130.8054285714286,ahɨːr ,KiPP_2009_Story_nar.wav,dlg
130.8054285714286,131.591,tabaŋ ,KiPP_2009_Story_nar.wav,dlg
131.591,132.651,hirten ,KiPP_2009_Story_nar.wav,dlg
132.651,133.71099999999998,ahɨːr ,KiPP_2009_Story_nar.wav,dlg
133.71099999999998,137.91058709353848,taba ,KiPP_2009_Story_nar.wav,dlg
137.91058709353848,138.02251582867692,hɨrsɨːlarga ,KiPP_2009_Story_nar.wav,dlg
138.02251582867692,138.1344445638154,bagas ,KiPP_2009_Story_nar.wav,dlg
138.1344445638154,138.24637329895387,üt͡ʃügej ,KiPP_2009_Story_nar.wav,dlg
138.24637329895387,138.3583020340923,bu͡olu͡oktara ,KiPP_2009_Story_nar.wav,dlg
138.3583020340923,138.47023076923077,bu͡o ,KiPP_2009_Story_nar.wav,dlg
138.47023076923077,139.2100769230769,tak ,KiPP_2009_Story_nar.wav,dlg
139.2100769230769,139.94992307692308,da ,KiPP_2009_Story_nar.wav,dlg
139.94992307692308,140.68976923076923,anɨ ,KiPP_2009_Story_nar.wav,dlg
140.68976923076923,141.42961538461537,tu͡ok ,KiPP_2009_Story_nar.wav,dlg
141.42961538461537,142.16946153846158,aragiːtɨn ,KiPP_2009_Story_nar.wav,dlg
142.16946153846158,142.9093076923077,bu͡olu͡oktaraj ,KiPP_2009_Story_nar.wav,dlg
142.9093076923077,143.6491538461539,aragiːlara ,KiPP_2009_Story_nar.wav,dlg
143.6491538461539,144.389,bütü͡œge ,KiPP_2009_Story_nar.wav,dlg
144.389,144.99460000000005,œlœrtœrbüt ,KiPP_2009_Story_nar.wav,dlg
144.99460000000005,145.6002,kihiler ,KiPP_2009_Story_nar.wav,dlg
145.6002,146.2058,kɨ͡ajan ,KiPP_2009_Story_nar.wav,dlg
146.2058,146.8114,barɨ͡aktara ,KiPP_2009_Story_nar.wav,dlg
146.8114,147.417,hu͡oga ,KiPP_2009_Story_nar.wav,dlg
147.417,148.64666666666668,kɨ͡ajan ,KiPP_2009_Story_nar.wav,dlg
148.64666666666668,149.87633333333332,oːnnʲu͡oktara ,KiPP_2009_Story_nar.wav,dlg
149.87633333333332,151.57698161868734,hu͡ok ,KiPP_2009_Story_nar.wav,dlg
151.57698161868734,151.583,tak ,KiPP_2009_Story_nar.wav,dlg
151.583,152.06,da ,KiPP_2009_Story_nar.wav,dlg
152.06,152.537,aŋar ,KiPP_2009_Story_nar.wav,dlg
152.537,153.014,kihiŋ ,KiPP_2009_Story_nar.wav,dlg
153.014,153.491,anɨ ,KiPP_2009_Story_nar.wav,dlg
153.491,153.968,is ,KiPP_2009_Story_nar.wav,dlg
153.968,154.445,hɨrsar ,KiPP_2009_Story_nar.wav,dlg
154.445,154.922,kihileriŋ ,KiPP_2009_Story_nar.wav,dlg
154.922,155.399,ispetter ,KiPP_2009_Story_nar.wav,dlg
155.399,156.1102246806879,bu͡o ,KiPP_2009_Story_nar.wav,dlg
156.1102246806879,156.59266666666667,taba ,KiPP_2009_Story_nar.wav,dlg
156.59266666666667,157.30933333333334,kiːllesti͡ektere ,KiPP_2009_Story_nar.wav,dlg
157.30933333333334,158.026,anɨ ,KiPP_2009_Story_nar.wav,dlg
158.026,158.74266666666662,hɨrsɨːga ,KiPP_2009_Story_nar.wav,dlg
158.74266666666662,159.45933333333332,hɨrsar ,KiPP_2009_Story_nar.wav,dlg
159.45933333333332,160.17600000000004,taba ,KiPP_2009_Story_nar.wav,dlg
160.17600000000004,160.72416666666666,innʲe ,KiPP_2009_Story_nar.wav,dlg
160.72416666666666,161.27233333333334,egelenner ,KiPP_2009_Story_nar.wav,dlg
161.27233333333334,161.82049999999995,munna ,KiPP_2009_Story_nar.wav,dlg
161.82049999999995,162.36866666666666,tabalɨ͡aktara ,KiPP_2009_Story_nar.wav,dlg
162.36866666666666,162.91683333333333,ol ,KiPP_2009_Story_nar.wav,dlg
162.91683333333333,163.465,tabanɨ ,KiPP_2009_Story_nar.wav,dlg
163.465,163.93116666666668,ol ,KiPP_2009_Story_nar.wav,dlg
163.93116666666668,164.39733333333334,ke ,KiPP_2009_Story_nar.wav,dlg
164.39733333333334,164.8635,bu ,KiPP_2009_Story_nar.wav,dlg
164.8635,165.32966666666667,ɨttara ,KiPP_2009_Story_nar.wav,dlg
165.32966666666667,165.79583333333338,ügühe ,KiPP_2009_Story_nar.wav,dlg
165.79583333333338,166.262,bert ,KiPP_2009_Story_nar.wav,dlg
166.262,166.72816666666662,bu ,KiPP_2009_Story_nar.wav,dlg
166.72816666666662,167.19433333333333,ɨttara ,KiPP_2009_Story_nar.wav,dlg
167.19433333333333,167.6605,hatannarbattar ,KiPP_2009_Story_nar.wav,dlg
167.6605,168.1266666666667,kɨ͡ajan ,KiPP_2009_Story_nar.wav,dlg
168.1266666666667,168.59283333333332,tabalatɨ͡aktara ,KiPP_2009_Story_nar.wav,dlg
168.59283333333332,172.3965670343165,hu͡oga ,KiPP_2009_Story_nar.wav,dlg
172.3965670343165,172.5876446895443,oːl ,KiPP_2009_Story_nar.wav,dlg
172.5876446895443,172.77872234477218,gubaːga ,KiPP_2009_Story_nar.wav,dlg
172.77872234477218,172.9698,hɨrsaːt͡ʃt͡ʃɨlar ,KiPP_2009_Story_nar.wav,dlg
172.9698,174.2734,iti ,KiPP_2009_Story_nar.wav,dlg
174.2734,175.577,di͡ek ,KiPP_2009_Story_nar.wav,dlg
175.577,176.8155,baraːt͡ʃt͡ʃɨlar ,KiPP_2009_Story_nar.wav,dlg
176.8155,178.054,oːnnʲuː ,KiPP_2009_Story_nar.wav,dlg
178.054,178.51966666666667,anɨ ,KiPP_2009_Story_nar.wav,dlg
178.51966666666667,178.98533333333333,onno ,KiPP_2009_Story_nar.wav,dlg
178.98533333333333,179.451,dʲi͡e ,KiPP_2009_Story_nar.wav,dlg
179.84599999999998,180.3945, eː ,KiPP_2009_Story_nar.wav,dlg
180.3945,180.94299999999998,anɨ ,KiPP_2009_Story_nar.wav,dlg
180.94299999999998,181.4915,dʲi͡e ,KiPP_2009_Story_nar.wav,dlg
181.4915,182.04,tutu͡oktara ,KiPP_2009_Story_nar.wav,dlg
182.04,182.5885,onno ,KiPP_2009_Story_nar.wav,dlg
182.5885,183.137,boloktarɨ ,KiPP_2009_Story_nar.wav,dlg
183.137,183.6855,illeller ,KiPP_2009_Story_nar.wav,dlg
183.6855,184.4539962032657,bügün ,KiPP_2009_Story_nar.wav,dlg
184.4539962032657,185.30700000000002,mi͡eteleri ,KiPP_2009_Story_nar.wav,dlg
185.30700000000002,186.38,oŋottullar ,KiPP_2009_Story_nar.wav,dlg
186.38,187.453,bügün ,KiPP_2009_Story_nar.wav,dlg
187.453,188.52599999999998,belemnener ,KiPP_2009_Story_nar.wav,dlg
188.52599999999998,189.59900000000002,künnere ,KiPP_2009_Story_nar.wav,dlg
189.59900000000002,190.59575,sɨ͡ana ,KiPP_2009_Story_nar.wav,dlg
190.59575,191.5925,oŋorollor ,KiPP_2009_Story_nar.wav,dlg
191.5925,192.58925,onno ,KiPP_2009_Story_nar.wav,dlg
192.58925,193.69266639853265,bu͡ot͡ʃkularɨnan ,KiPP_2009_Story_nar.wav,dlg
193.69266639853265,194.4029,ol ,KiPP_2009_Story_nar.wav,dlg
194.4029,195.2198,dojduga ,KiPP_2009_Story_nar.wav,dlg
195.2198,196.0367,onno ,KiPP_2009_Story_nar.wav,dlg
196.0367,196.8536,onno ,KiPP_2009_Story_nar.wav,dlg
196.8536,197.6705,œs ,KiPP_2009_Story_nar.wav,dlg
197.6705,198.4874,kepsi͡ektere ,KiPP_2009_Story_nar.wav,dlg
198.4874,199.3043,ɨllɨ͡aktara ,KiPP_2009_Story_nar.wav,dlg
199.3043,200.1212,daːgɨnɨ ,KiPP_2009_Story_nar.wav,dlg
200.1212,200.9381,kim ,KiPP_2009_Story_nar.wav,dlg
200.9381,203.46928161076463,ɨllɨːr ,KiPP_2009_Story_nar.wav,dlg
203.46928161076463,204.0445,onnuktar ,KiPP_2009_Story_nar.wav,dlg
204.0445,206.32922466017385,baːllar ,KiPP_2009_Story_nar.wav,dlg
209.822,210.43966666666668, ja ,KiPP_2009_Story_nar.wav,dlg
210.43966666666668,211.05733333333333,nʲe ,KiPP_2009_Story_nar.wav,dlg
211.05733333333333,211.641670955752,pajedu ,KiPP_2009_Story_nar.wav,dlg
211.641670955752,212.8904,ustal ,KiPP_2009_Story_nar.wav,dlg
212.8904,214.1058,tak ,KiPP_2009_Story_nar.wav,dlg
214.1058,215.3212,da ,KiPP_2009_Story_nar.wav,dlg
215.3212,216.5366,pakojnʲikka ,KiPP_2009_Story_nar.wav,dlg
216.5366,217.7253388730137,barɨ͡am ,KiPP_2009_Story_nar.wav,dlg
217.7253388730137,218.81075,harsɨn ,KiPP_2009_Story_nar.wav,dlg
218.81075,219.8695,tahaːrɨ͡aktara ,KiPP_2009_Story_nar.wav,dlg
